knr,knavn,aar,bef_K_0_14,bef_K_15_29,bef_K_30_74,bef_K_75_105,bef_M_0_14,bef_M_15_29,bef_M_30_74,bef_M_75_105,bef_MK_0_14,bef_MK_15_29,bef_MK_30_74,bef_MK_75_105
0213,Ski,2002,2613,2273,7205,763,2840,2256,6995,465,5453,4529,14200,1228
0213,Ski,2003,2682,2240,7337,790,2876,2243,7156,493,5558,4483,14493,1283
0213,Ski,2004,2688,2252,7487,809,2909,2271,7256,533,5597,4523,14743,1342
0213,Ski,2005,2671,2238,7585,822,2921,2318,7332,568,5592,4556,14917,1390
0213,Ski,2006,2675,2277,7607,877,2887,2377,7373,601,5562,4654,14980,1478
0213,Ski,2007,2692,2203,7709,896,2893,2419,7450,637,5585,4622,15159,1533
0213,Ski,2008,2715,2221,7791,912,2889,2429,7546,654,5604,4650,15337,1566
0213,Ski,2009,2679,2292,7834,919,2840,2517,7611,663,5519,4809,15445,1582
0213,Ski,2010,2726,2311,7929,935,2863,2525,7717,673,5589,4836,15646,1608
0213,Ski,2011,2757,2395,8059,950,2897,2626,7877,683,5654,5021,15936,1633
0213,Ski,2012,2735,2428,8162,969,2910,2662,8054,683,5645,5090,16216,1652
0213,Ski,2013,2805,2505,8185,1001,2887,2742,8112,712,5692,5247,16297,1713
0213,Ski,2014,2835,2537,8233,1046,2924,2791,8148,721,5759,5328,16381,1767
0214,Ås,1999,1310,1230,3530,426,1410,1318,3567,281,2720,2548,7097,707
0214,Ås,2000,1378,1247,3590,435,1472,1306,3678,290,2850,2553,7268,725
0214,Ås,2001,1417,1208,3697,436,1521,1285,3762,294,2938,2493,7459,730
0214,Ås,2002,1464,1221,3763,450,1557,1303,3820,291,3021,2524,7583,741
0214,Ås,2003,1474,1223,3832,446,1563,1315,3875,304,3037,2538,7707,750
0214,Ås,2004,1503,1235,3872,463,1552,1305,3886,318,3055,2540,7758,781
0214,Ås,2005,1487,1238,3921,467,1556,1338,3960,320,3043,2576,7881,787
0214,Ås,2006,1460,1240,4001,478,1557,1312,3988,331,3017,2552,7989,809
0214,Ås,2007,1440,1305,4030,525,1529,1396,4088,350,2969,2701,8118,875
0214,Ås,2008,1463,1420,4085,539,1586,1440,4212,374,3049,2860,8297,913
0214,Ås,2009,1501,1494,4185,550,1586,1594,4362,381,3087,3088,8547,931
0214,Ås,2010,1516,1611,4297,559,1630,1710,4466,400,3146,3321,8763,959
0214,Ås,2011,1501,1629,4415,563,1627,1777,4582,428,3128,3406,8997,991
0214,Ås,2012,1549,1752,4534,584,1642,1880,4700,443,3191,3632,9234,1027
0214,Ås,2013,1562,1740,4630,598,1698,1876,4800,466,3260,3616,9430,1064
0214,Ås,2014,1589,1767,4704,612,1724,1914,4968,464,3313,3681,9672,1076
0215,Frogn,1999,1274,1125,3553,406,1326,1155,3463,251,2600,2280,7016,657
0215,Frogn,2000,1339,1056,3680,424,1357,1120,3549,276,2696,2176,7229,700
0215,Frogn,2001,1365,1018,3730,423,1345,1114,3580,276,2710,2132,7310,699
0215,Frogn,2002,1364,975,3744,433,1368,1068,3574,279,2732,2043,7318,712
0215,Frogn,2003,1399,969,3812,444,1369,1043,3657,282,2768,2012,7469,726
0215,Frogn,2004,1352,967,3875,440,1373,1029,3684,298,2725,1996,7559,738
0215,Frogn,2005,1352,983,3953,458,1369,1042,3757,312,2721,2025,7710,770
0215,Frogn,2006,1345,1027,4010,471,1391,1061,3825,304,2736,2088,7835,775
0215,Frogn,2007,1351,1052,4109,492,1390,1089,3925,323,2741,2141,8034,815
0215,Frogn,2008,1346,1107,4241,493,1406,1123,4042,335,2752,2230,8283,828
0215,Frogn,2009,1347,1132,4294,507,1385,1153,4125,338,2732,2285,8419,845
0215,Frogn,2010,1343,1135,4397,505,1385,1183,4181,345,2728,2318,8578,850
0215,Frogn,2011,1321,1194,4428,519,1372,1236,4232,355,2693,2430,8660,874
0215,Frogn,2012,1332,1280,4518,532,1381,1285,4319,379,2713,2565,8837,911
0215,Frogn,2013,1346,1291,4644,555,1390,1319,4402,384,2736,2610,9046,939
0215,Frogn,2014,1307,1278,4726,593,1391,1340,4479,400,2698,2618,9205,993
0216,Nesodden,1999,1666,1326,4192,410,1784,1337,3938,254,3450,2663,8130,664
0216,Nesodden,2000,1695,1328,4331,433,1828,1342,4040,265,3523,2670,8371,698
0216,Nesodden,2001,1675,1308,4378,435,1838,1327,4084,276,3513,2635,8462,711
0216,Nesodden,2002,1701,1314,4463,465,1854,1355,4151,294,3555,2669,8614,759
0216,Nesodden,2003,1701,1289,4561,462,1847,1346,4242,298,3548,2635,8803,760
0216,Nesodden,2004,1696,1287,4635,479,1838,1358,4300,296,3534,2645,8935,775
0216,Nesodden,2005,1652,1371,4672,496,1805,1393,4346,306,3457,2764,9018,802
0216,Nesodden,2006,1671,1418,4771,530,1816,1428,4435,322,3487,2846,9206,852
0216,Nesodden,2007,1684,1428,4832,547,1770,1467,4505,356,3454,2895,9337,903
0216,Nesodden,2008,1661,1430,4880,550,1760,1485,4571,360,3421,2915,9451,910
0216,Nesodden,2009,1631,1455,4986,564,1768,1510,4665,359,3399,2965,9651,923
0216,Nesodden,2010,1631,1477,5084,580,1767,1535,4728,356,3398,3012,9812,936
0216,Nesodden,2011,1644,1526,5124,580,1727,1548,4808,364,3371,3074,9932,944
0216,Nesodden,2012,1681,1523,5227,584,1718,1594,4896,376,3399,3117,10123,960
0216,Nesodden,2013,1699,1523,5304,602,1719,1607,4975,382,3418,3130,10279,984
0216,Nesodden,2014,1711,1534,5403,629,1756,1622,5052,400,3467,3156,10455,1029
0217,Oppegård,1999,2296,1998,6451,665,2491,1960,6224,432,4787,3958,12675,1097
0217,Oppegård,2000,2308,1961,6568,672,2480,1930,6297,462,4788,3891,12865,1134
0217,Oppegård,2001,2329,1906,6620,721,2453,1888,6313,502,4782,3794,12933,1223
0217,Oppegård,2002,2337,1870,6707,740,2466,1912,6340,511,4803,3782,13047,1251
0217,Oppegård,2003,2336,1835,6727,779,2460,1903,6396,526,4796,3738,13123,1305
0217,Oppegård,2004,2333,1826,6767,788,2449,1935,6399,545,4782,3761,13166,1333
0217,Oppegård,2005,2376,1794,6846,796,2466,1952,6487,558,4842,3746,13333,1354
0217,Oppegård,2006,2378,1826,6927,837,2490,2006,6564,590,4868,3832,13491,1427
0217,Oppegård,2007,2353,1881,6953,867,2449,2009,6618,615,4802,3890,13571,1482
0217,Oppegård,2008,2341,1909,6991,905,2390,2087,6643,642,4731,3996,13634,1547
0217,Oppegård,2009,2373,1994,7076,931,2411,2160,6740,667,4784,4154,13816,1598
0217,Oppegård,2010,2353,2037,7132,969,2377,2227,6820,663,4730,4264,13952,1632
0217,Oppegård,2011,2407,2041,7194,982,2379,2269,6891,651,4786,4310,14085,1633
0217,Oppegård,2012,2429,2068,7325,996,2431,2276,7054,673,4860,4344,14379,1669
0217,Oppegård,2013,2470,2076,7459,1026,2496,2308,7141,713,4966,4384,14600,1739
0217,Oppegård,2014,2489,2140,7513,1050,2522,2335,7229,742,5011,4475,14742,1792
0219,Bærum,1999,9895,8911,28037,4301,10374,8819,26195,2826,20269,17730,54232,7127
0219,Bærum,2000,10049,8804,28176,4479,10475,8761,26335,2927,20524,17565,54511,7406
0219,Bærum,2001,10098,8605,28204,4615,10579,8573,26264,2996,20677,17178,54468,7611
0219,Bærum,2002,10115,8470,28270,4755,10540,8612,26374,3073,20655,17082,54644,7828
0219,Bærum,2003,10183,8479,28568,4858,10604,8574,26773,3116,20787,17053,55341,7974
0219,Bærum,2004,10214,8462,28808,5000,10679,8617,26933,3217,20893,17079,55741,8217
0219,Bærum,2005,10295,8591,29103,5137,10788,8697,27379,3303,21083,17288,56482,8440
0219,Bærum,2006,10281,8743,29441,5275,10775,8814,27822,3361,21056,17557,57263,8636
0219,Bærum,2007,10313,8747,29670,5354,10867,8889,28273,3387,21180,17636,57943,8741
0219,Bærum,2008,10363,8919,29951,5344,11007,9125,28775,3357,21370,18044,58726,8701
0219,Bærum,2009,10422,9107,30395,5350,11064,9341,29301,3401,21486,18448,59696,8751
0219,Bærum,2010,10488,9317,30820,5348,11150,9491,29759,3415,21638,18808,60579,8763
0219,Bærum,2011,10557,9501,31318,5324,11336,9692,30283,3430,21893,19193,61601,8754
0219,Bærum,2012,10726,9632,31685,5349,11404,9935,31006,3442,22130,19567,62691,8791
0219,Bærum,2013,10910,9807,32329,5319,11476,10182,31786,3418,22386,19989,64115,8737
0219,Bærum,2014,11145,9998,32917,5379,11684,10225,32446,3415,22829,20223,65363,8794
0220,Asker,1999,4977,4391,13389,1415,5162,4583,12865,969,10139,8974,26254,2384
0220,Asker,2000,5191,4295,13715,1500,5304,4432,13110,1046,10495,8727,26825,2546
0220,Asker,2001,5270,4273,13784,1577,5322,4434,13195,1108,10592,8707,26979,2685
0220,Asker,2002,5317,4227,13937,1652,5417,4327,13323,1159,10734,8554,27260,2811
0220,Asker,2003,5369,4170,14068,1713,5460,4279,13460,1194,10829,8449,27528,2907
0220,Asker,2004,5414,4169,14158,1780,5407,4309,13564,1250,10821,8478,27722,3030
0220,Asker,2005,5318,4174,14314,1805,5382,4293,13609,1305,10700,8467,27923,3110
0220,Asker,2006,5434,4226,14473,1880,5422,4354,13726,1350,10856,8580,28199,3230
0220,Asker,2007,5424,4309,14609,1944,5433,4474,14023,1411,10857,8783,28632,3355
0220,Asker,2008,5402,4397,14774,1986,5402,4607,14272,1446,10804,9004,29046,3432
0220,Asker,2009,5409,4594,14936,2000,5456,4718,14560,1460,10865,9312,29496,3460
0220,Asker,2010,5448,4692,15202,2041,5492,4839,14814,1475,10940,9531,30016,3516
0220,Asker,2011,5379,4851,15335,2089,5562,4949,15027,1481,10941,9800,30362,3570
0220,Asker,2012,5417,5021,15649,2135,5630,5062,15429,1498,11047,10083,31078,3633
0220,Asker,2013,5458,5104,15858,2194,5637,5229,15772,1538,11095,10333,31630,3732
0220,Asker,2014,5553,5168,16121,2279,5663,5250,16078,1589,11216,10418,32199,3868
0221,Aurskog-Høland,1999,1067,1082,3321,614,1110,1198,3465,433,2177,2280,6786,1047
0221,Aurskog-Høland,2000,1103,1066,3368,648,1125,1169,3519,424,2228,2235,6887,1072
0221,Aurskog-Høland,2001,1112,1074,3415,656,1167,1141,3568,430,2279,2215,6983,1086
0221,Aurskog-Høland,2002,1146,1085,3507,680,1217,1089,3687,442,2363,2174,7194,1122
0221,Aurskog-Høland,2003,1145,1057,3565,674,1240,1055,3738,452,2385,2112,7303,1126
0221,Aurskog-Høland,2004,1168,1048,3624,675,1231,1045,3790,465,2399,2093,7414,1140
0221,Aurskog-Høland,2005,1182,1035,3672,667,1259,1020,3843,452,2441,2055,7515,1119
0221,Aurskog-Høland,2006,1178,1050,3723,652,1243,1051,3897,446,2421,2101,7620,1098
0221,Aurskog-Høland,2007,1200,1043,3801,659,1233,1098,3947,459,2433,2141,7748,1118
0221,Aurskog-Høland,2008,1207,1126,3892,650,1250,1172,4084,466,2457,2298,7976,1116
0221,Aurskog-Høland,2009,1236,1152,3953,646,1263,1173,4127,466,2499,2325,8080,1112
0221,Aurskog-Høland,2010,1206,1187,4007,624,1254,1248,4165,462,2460,2435,8172,1086
0221,Aurskog-Høland,2011,1219,1233,4087,637,1258,1298,4271,462,2477,2531,8358,1099
0221,Aurskog-Høland,2012,1236,1245,4166,647,1271,1321,4403,459,2507,2566,8569,1106
0221,Aurskog-Høland,2013,1244,1281,4269,650,1273,1373,4521,478,2517,2654,8790,1128
0221,Aurskog-Høland,2014,1271,1300,4343,661,1273,1409,4589,491,2544,2709,8932,1152
0226,Sørum,1999,1147,1038,3222,402,1309,1073,3347,276,2456,2111,6569,678
0226,Sørum,2000,1158,1055,3274,404,1322,1108,3377,272,2480,2163,6651,676
0226,Sørum,2001,1186,1036,3315,419,1360,1090,3425,288,2546,2126,6740,707
0226,Sørum,2002,1204,985,3411,419,1364,1068,3496,290,2568,2053,6907,709
0226,Sørum,2003,1237,1003,3516,415,1352,1059,3554,305,2589,2062,7070,720
0226,Sørum,2004,1240,1061,3544,423,1366,1079,3575,317,2606,2140,7119,740
0226,Sørum,2005,1258,1056,3620,431,1375,1093,3626,317,2633,2149,7246,748
0226,Sørum,2006,1309,1078,3732,451,1404,1161,3756,331,2713,2239,7488,782
0226,Sørum,2007,1333,1136,3832,463,1420,1231,3882,337,2753,2367,7714,800
0226,Sørum,2008,1356,1192,3939,468,1461,1305,4034,341,2817,2497,7973,809
0226,Sørum,2009,1434,1244,4091,482,1519,1408,4211,345,2953,2652,8302,827
0226,Sørum,2010,1509,1296,4192,489,1578,1430,4326,354,3087,2726,8518,843
0226,Sørum,2011,1560,1306,4256,503,1637,1395,4441,365,3197,2701,8697,868
0226,Sørum,2012,1620,1356,4372,510,1662,1438,4566,368,3282,2794,8938,878
0226,Sørum,2013,1661,1352,4441,505,1669,1444,4702,380,3330,2796,9143,885
0226,Sørum,2014,1687,1459,4568,530,1747,1530,4818,379,3434,2989,9386,909
0227,Fet,1999,891,776,2489,274,920,822,2560,182,1811,1598,5049,456
0227,Fet,2000,922,771,2575,281,942,817,2658,192,1864,1588,5233,473
0227,Fet,2001,930,771,2620,287,966,818,2683,198,1896,1589,5303,485
0227,Fet,2002,922,765,2610,290,936,787,2686,220,1858,1552,5296,510
0227,Fet,2003,933,734,2655,290,935,787,2709,229,1868,1521,5364,519
0227,Fet,2004,926,744,2687,295,945,781,2763,226,1871,1525,5450,521
0227,Fet,2005,920,763,2723,303,942,812,2762,235,1862,1575,5485,538
0227,Fet,2006,943,768,2782,299,954,839,2820,230,1897,1607,5602,529
0227,Fet,2007,920,790,2788,308,952,827,2847,236,1872,1617,5635,544
0227,Fet,2008,920,838,2798,309,954,864,2910,247,1874,1702,5708,556
0227,Fet,2009,934,865,2836,331,957,880,2968,245,1891,1745,5804,576
0227,Fet,2010,923,886,2878,326,969,876,3020,250,1892,1762,5898,576
0227,Fet,2011,923,914,2937,329,996,892,3061,249,1919,1806,5998,578
0227,Fet,2012,928,897,2991,337,999,943,3133,255,1927,1840,6124,592
0227,Fet,2013,937,896,3047,345,1045,947,3213,270,1982,1843,6260,615
0227,Fet,2014,954,914,3091,361,1048,1006,3266,283,2002,1920,6357,644
0228,Rælingen,1999,1352,1557,3955,335,1353,1529,3885,210,2705,3086,7840,545
0228,Rælingen,2000,1380,1508,4037,347,1357,1463,3980,206,2737,2971,8017,553
0228,Rælingen,2001,1371,1504,4117,357,1369,1462,4031,219,2740,2966,8148,576
0228,Rælingen,2002,1406,1444,4148,357,1381,1412,4070,221,2787,2856,8218,578
0228,Rælingen,2003,1398,1409,4156,380,1384,1408,4116,227,2782,2817,8272,607
0228,Rælingen,2004,1342,1403,4223,387,1420,1325,4184,232,2762,2728,8407,619
0228,Rælingen,2005,1341,1428,4238,396,1404,1342,4207,255,2745,2770,8445,651
0228,Rælingen,2006,1315,1426,4293,394,1380,1349,4230,265,2695,2775,8523,659
0228,Rælingen,2007,1285,1450,4376,403,1393,1368,4318,278,2678,2818,8694,681
0228,Rælingen,2008,1283,1429,4391,400,1391,1409,4303,296,2674,2838,8694,696
0228,Rælingen,2009,1333,1445,4432,395,1401,1434,4384,302,2734,2879,8816,697
0228,Rælingen,2010,1366,1468,4464,397,1444,1425,4483,306,2810,2893,8947,703
0228,Rælingen,2011,1417,1527,4538,408,1449,1466,4532,321,2866,2993,9070,729
0228,Rælingen,2012,1412,1498,4641,423,1514,1488,4654,326,2926,2986,9295,749
0228,Rælingen,2013,1422,1535,4680,434,1591,1508,4700,339,3013,3043,9380,773
0228,Rælingen,2014,1478,1537,4789,438,1641,1562,4795,336,3119,3099,9584,774
0229,Enebakk,1999,829,829,2245,208,900,899,2340,141,1729,1728,4585,349
0229,Enebakk,2000,847,833,2310,202,925,885,2423,145,1772,1718,4733,347
0229,Enebakk,2001,895,836,2380,211,958,886,2504,150,1853,1722,4884,361
0229,Enebakk,2002,904,812,2433,221,942,856,2546,150,1846,1668,4979,371
0229,Enebakk,2003,930,811,2492,224,954,829,2622,150,1884,1640,5114,374
0229,Enebakk,2004,947,790,2558,223,968,832,2667,150,1915,1622,5225,373
0229,Enebakk,2005,923,757,2636,220,969,833,2688,155,1892,1590,5324,375
0229,Enebakk,2006,943,772,2666,228,981,840,2751,151,1924,1612,5417,379
0229,Enebakk,2007,939,820,2693,238,1004,870,2801,159,1943,1690,5494,397
0229,Enebakk,2008,967,846,2751,247,1006,899,2882,162,1973,1745,5633,409
0229,Enebakk,2009,994,859,2822,249,1032,895,2957,170,2026,1754,5779,419
0229,Enebakk,2010,1008,856,2824,252,1047,938,2956,164,2055,1794,5780,416
0229,Enebakk,2011,1017,867,2861,248,1038,911,3015,174,2055,1778,5876,422
0229,Enebakk,2012,1033,891,2906,246,1068,955,3055,190,2101,1846,5961,436
0229,Enebakk,2013,1034,889,2933,259,1064,964,3098,186,2098,1853,6031,445
0229,Enebakk,2014,1017,916,2984,261,1054,945,3139,184,2071,1861,6123,445
0230,Lørenskog,1999,2711,2930,8205,753,2835,3003,7940,437,5546,5933,16145,1190
0230,Lørenskog,2000,2751,2867,8332,776,2910,2915,8094,458,5661,5782,16426,1234
0230,Lørenskog,2001,2778,2741,8436,809,2961,2846,8210,486,5739,5587,16646,1295
0230,Lørenskog,2002,2809,2662,8555,841,2994,2794,8300,512,5803,5456,16855,1353
0230,Lørenskog,2003,2870,2668,8689,864,3057,2723,8423,542,5927,5391,17112,1406
0230,Lørenskog,2004,2872,2658,8795,873,3115,2698,8505,577,5987,5356,17300,1450
0230,Lørenskog,2005,2904,2625,8846,906,3152,2695,8624,579,6056,5320,17470,1485
0230,Lørenskog,2006,2870,2624,8961,945,3126,2711,8728,595,5996,5335,17689,1540
0230,Lørenskog,2007,2848,2658,9063,968,3174,2761,8880,621,6022,5419,17943,1589
0230,Lørenskog,2008,2911,2690,9181,1009,3164,2830,9004,649,6075,5520,18185,1658
0230,Lørenskog,2009,2951,2676,9353,1041,3222,2898,9130,665,6173,5574,18483,1706
0230,Lørenskog,2010,2957,2749,9475,1053,3211,2954,9288,684,6168,5703,18763,1737
0230,Lørenskog,2011,2950,2827,9567,1054,3251,3050,9488,710,6201,5877,19055,1764
0230,Lørenskog,2012,2963,2932,9608,1083,3212,3119,9686,737,6175,6051,19294,1820
0230,Lørenskog,2013,3017,2974,9781,1099,3246,3220,9859,773,6263,6194,19640,1872
0230,Lørenskog,2014,3003,3054,9888,1137,3244,3244,9975,799,6247,6298,19863,1936
0231,Skedsmo,1999,3362,3623,10491,1525,3698,3778,10359,833,7060,7401,20850,2358
0231,Skedsmo,2000,3485,3545,10689,1561,3768,3682,10557,833,7253,7227,21246,2394
0231,Skedsmo,2001,3575,3463,10826,1599,3860,3643,10770,864,7435,7106,21596,2463
0231,Skedsmo,2002,3688,3501,11125,1616,3969,3652,11031,892,7657,7153,22156,2508
0231,Skedsmo,2003,3776,3520,11360,1625,4058,3647,11200,914,7834,7167,22560,2539
0231,Skedsmo,2004,3879,3558,11572,1642,4115,3602,11452,937,7994,7160,23024,2579
0231,Skedsmo,2005,3976,3587,11790,1684,4169,3631,11707,990,8145,7218,23497,2674
0231,Skedsmo,2006,4089,3700,12115,1719,4243,3785,11929,1035,8332,7485,24044,2754
0231,Skedsmo,2007,4205,3847,12493,1718,4353,4020,12295,1061,8558,7867,24788,2779
0231,Skedsmo,2008,4302,4041,12881,1749,4462,4221,12760,1100,8764,8262,25641,2849
0231,Skedsmo,2009,4308,4115,13003,1747,4467,4342,12958,1126,8775,8457,25961,2873
0231,Skedsmo,2010,4368,4261,13318,1770,4510,4441,13297,1145,8878,8702,26615,2915
0231,Skedsmo,2011,4373,4444,13566,1823,4532,4694,13564,1170,8905,9138,27130,2993
0231,Skedsmo,2012,4405,4536,13779,1855,4583,4834,13925,1177,8988,9370,27704,3032
0231,Skedsmo,2013,4452,4631,13998,1883,4652,4905,14241,1194,9104,9536,28239,3077
0231,Skedsmo,2014,4473,4767,14193,1927,4691,4942,14413,1230,9164,9709,28606,3157
0233,Nittedal,1999,1885,1700,4968,418,1975,1783,4982,259,3860,3483,9950,677
0233,Nittedal,2000,1993,1681,5099,434,2028,1722,5138,261,4021,3403,10237,695
0233,Nittedal,2001,2036,1642,5245,445,2103,1674,5269,270,4139,3316,10514,715
0233,Nittedal,2002,2099,1587,5365,449,2117,1616,5387,273,4216,3203,10752,722
0233,Nittedal,2003,2101,1569,5436,447,2180,1561,5482,281,4281,3130,10918,728
0233,Nittedal,2004,2115,1523,5507,478,2191,1530,5548,295,4306,3053,11055,773
0233,Nittedal,2005,2120,1507,5599,486,2163,1531,5621,304,4283,3038,11220,790
0233,Nittedal,2006,2111,1509,5656,502,2139,1570,5662,319,4250,3079,11318,821
0233,Nittedal,2007,2130,1545,5743,509,2151,1629,5706,344,4281,3174,11449,853
0233,Nittedal,2008,2136,1573,5825,512,2171,1699,5746,358,4307,3272,11571,870
0233,Nittedal,2009,2166,1602,5905,531,2137,1731,5830,361,4303,3333,11735,892
0233,Nittedal,2010,2204,1621,6031,551,2193,1766,5933,382,4397,3387,11964,933
0233,Nittedal,2011,2220,1691,6055,568,2164,1835,5994,393,4384,3526,12049,961
0233,Nittedal,2012,2200,1721,6112,581,2168,1900,6134,424,4368,3621,12246,1005
0233,Nittedal,2013,2219,1772,6243,604,2152,1988,6297,447,4371,3760,12540,1051
0233,Nittedal,2014,2218,1839,6329,626,2221,2024,6433,455,4439,3863,12762,1081
0234,Gjerdrum,1999,448,409,1175,137,490,436,1221,74,938,845,2396,211
0234,Gjerdrum,2000,469,409,1204,135,511,438,1241,78,980,847,2445,213
0234,Gjerdrum,2001,484,424,1226,136,532,431,1283,75,1016,855,2509,211
0234,Gjerdrum,2002,495,422,1274,131,555,439,1322,76,1050,861,2596,207
0234,Gjerdrum,2003,525,402,1314,135,563,424,1362,89,1088,826,2676,224
0234,Gjerdrum,2004,519,401,1352,131,575,439,1394,88,1094,840,2746,219
0234,Gjerdrum,2005,529,392,1392,135,607,437,1423,89,1136,829,2815,224
0234,Gjerdrum,2006,539,401,1442,143,623,462,1456,89,1162,863,2898,232
0234,Gjerdrum,2007,561,405,1480,154,631,463,1485,99,1192,868,2965,253
0234,Gjerdrum,2008,557,401,1510,160,639,490,1542,104,1196,891,3052,264
0234,Gjerdrum,2009,567,409,1548,167,636,495,1572,114,1203,904,3120,281
0234,Gjerdrum,2010,573,427,1581,177,656,519,1681,126,1229,946,3262,303
0234,Gjerdrum,2011,606,443,1634,178,666,545,1729,128,1272,988,3363,306
0234,Gjerdrum,2012,576,478,1677,182,664,582,1789,132,1240,1060,3466,314
0234,Gjerdrum,2013,583,486,1720,188,669,595,1821,140,1252,1081,3541,328
0234,Gjerdrum,2014,561,500,1750,190,659,578,1832,153,1220,1078,3582,343
0235,Ullensaker,1999,1746,1965,5361,626,1867,1947,5449,381,3613,3912,10810,1007
0235,Ullensaker,2000,1804,1968,5530,643,1981,1902,5657,394,3785,3870,11187,1037
0235,Ullensaker,2001,1915,1982,5788,663,2071,1951,5917,414,3986,3933,11705,1077
0235,Ullensaker,2002,2048,2013,6087,699,2206,1999,6141,427,4254,4012,12228,1126
0235,Ullensaker,2003,2180,2060,6388,696,2347,2024,6411,459,4527,4084,12799,1155
0235,Ullensaker,2004,2305,2109,6658,706,2445,2069,6673,469,4750,4178,13331,1175
0235,Ullensaker,2005,2404,2181,6856,731,2542,2088,6863,503,4946,4269,13719,1234
0235,Ullensaker,2006,2502,2223,7062,748,2626,2195,7034,524,5128,4418,14096,1272
0235,Ullensaker,2007,2560,2260,7226,775,2721,2221,7260,550,5281,4481,14486,1325
0235,Ullensaker,2008,2687,2362,7474,802,2799,2334,7531,567,5486,4696,15005,1369
0235,Ullensaker,2009,2779,2513,7743,822,2908,2470,7898,587,5687,4983,15641,1409
0235,Ullensaker,2010,2876,2620,7989,821,3013,2579,8165,596,5889,5199,16154,1417
0235,Ullensaker,2011,3004,2706,8217,832,3160,2691,8433,594,6164,5397,16650,1426
0235,Ullensaker,2012,3126,2788,8455,843,3194,2890,8685,626,6320,5678,17140,1469
0235,Ullensaker,2013,3210,2855,8615,871,3260,2960,8893,649,6470,5815,17508,1520
0235,Ullensaker,2014,3253,2903,8816,901,3276,3086,9086,695,6529,5989,17902,1596
0236,Nes (Akershus),1999,1477,1427,4361,678,1567,1538,4432,480,3044,2965,8793,1158
0236,Nes (Akershus),2000,1492,1390,4422,693,1617,1508,4490,501,3109,2898,8912,1194
0236,Nes (Akershus),2001,1589,1455,4581,712,1680,1565,4655,504,3269,3020,9236,1216
0236,Nes (Akershus),2002,1679,1457,4734,702,1792,1557,4836,500,3471,3014,9570,1202
0236,Nes (Akershus),2003,1687,1455,4832,703,1867,1546,4977,492,3554,3001,9809,1195
0236,Nes (Akershus),2004,1690,1482,4902,716,1835,1566,5026,496,3525,3048,9928,1212
0236,Nes (Akershus),2005,1706,1472,4959,709,1877,1532,5057,507,3583,3004,10016,1216
0236,Nes (Akershus),2006,1686,1462,4978,725,1803,1561,5099,506,3489,3023,10077,1231
0236,Nes (Akershus),2007,1704,1488,5030,736,1782,1598,5168,513,3486,3086,10198,1249
0236,Nes (Akershus),2008,1667,1550,5121,747,1767,1688,5246,525,3434,3238,10367,1272
0236,Nes (Akershus),2009,1627,1582,5190,758,1754,1705,5318,501,3381,3287,10508,1259
0236,Nes (Akershus),2010,1630,1615,5260,753,1713,1762,5382,511,3343,3377,10642,1264
0236,Nes (Akershus),2011,1670,1597,5341,751,1710,1792,5477,512,3380,3389,10818,1263
0236,Nes (Akershus),2012,1650,1678,5444,748,1719,1884,5630,510,3369,3562,11074,1258
0236,Nes (Akershus),2013,1678,1724,5552,748,1712,1938,5737,508,3390,3662,11289,1256
0236,Nes (Akershus),2014,1679,1773,5674,756,1710,1968,5886,510,3389,3741,11560,1266
0237,Eidsvoll,1999,1435,1616,4614,855,1631,1720,4657,484,3066,3336,9271,1339
0237,Eidsvoll,2000,1470,1607,4701,874,1658,1730,4762,487,3128,3337,9463,1361
0237,Eidsvoll,2001,1522,1554,4797,864,1702,1705,4841,511,3224,3259,9638,1375
0237,Eidsvoll,2002,1560,1546,4907,862,1778,1699,4957,527,3338,3245,9864,1389
0237,Eidsvoll,2003,1546,1546,4972,847,1762,1670,5035,509,3308,3216,10007,1356
