knr,knavn,aar,bef_K_0_14,bef_K_15_29,bef_K_30_74,bef_K_75_105,bef_M_0_14,bef_M_15_29,bef_M_30_74,bef_M_75_105,bef_MK_0_14,bef_MK_15_29,bef_MK_30_74,bef_MK_75_105
1211,Etne,2000,378,371,912,247,367,435,1002,157,745,806,1914,404
1211,Etne,2001,369,367,935,250,380,408,1015,166,749,775,1950,416
1211,Etne,2002,386,361,939,247,378,402,1044,161,764,763,1983,408
1211,Etne,2003,382,370,939,245,357,405,1034,166,739,775,1973,411
1211,Etne,2004,384,357,939,243,363,378,1054,160,747,735,1993,403
1211,Etne,2005,372,360,941,238,352,388,1048,158,724,748,1989,396
1211,Etne,2006,355,356,953,229,350,377,1056,152,705,733,2009,381
1211,Etne,2007,351,354,954,218,348,390,1061,143,699,744,2015,361
1211,Etne,2008,344,348,960,216,349,394,1052,153,693,742,2012,369
1211,Etne,2009,349,348,965,219,351,380,1049,155,700,728,2014,374
1211,Etne,2010,346,338,975,220,346,379,1078,154,692,717,2053,374
1211,Etne,2011,347,343,991,216,353,379,1089,147,700,722,2080,363
1211,Etne,2012,334,347,1004,220,357,379,1107,150,691,726,2111,370
1211,Etne,2013,353,344,1030,213,377,374,1145,149,730,718,2175,362
1211,Etne,2014,360,348,1030,210,371,384,1155,151,731,732,2185,361
1216,Sveio,1999,471,470,1078,188,491,554,1144,121,962,1024,2222,309
1216,Sveio,2000,490,451,1079,201,507,573,1135,126,997,1024,2214,327
1216,Sveio,2001,500,442,1094,210,527,555,1158,124,1027,997,2252,334
1216,Sveio,2002,496,428,1110,208,538,533,1183,120,1034,961,2293,328
1216,Sveio,2003,483,426,1113,204,549,510,1197,129,1032,936,2310,333
1216,Sveio,2004,479,432,1127,205,530,520,1209,127,1009,952,2336,332
1216,Sveio,2005,479,437,1134,201,522,505,1225,127,1001,942,2359,328
1216,Sveio,2006,476,438,1162,202,504,521,1255,129,980,959,2417,331
1216,Sveio,2007,486,422,1193,202,509,498,1271,125,995,920,2464,327
1216,Sveio,2008,502,438,1213,194,502,508,1288,125,1004,946,2501,319
1216,Sveio,2009,506,427,1228,195,513,501,1338,129,1019,928,2566,324
1216,Sveio,2010,515,441,1252,200,511,511,1374,127,1026,952,2626,327
1216,Sveio,2011,527,465,1278,195,532,530,1408,127,1059,995,2686,322
1216,Sveio,2012,514,463,1300,195,536,544,1452,139,1050,1007,2752,334
1216,Sveio,2013,534,482,1349,190,569,534,1528,140,1103,1016,2877,330
1216,Sveio,2014,538,488,1362,190,588,535,1554,130,1126,1023,2916,320
1219,Bømlo,1999,1153,1131,2371,474,1285,1265,2557,292,2438,2396,4928,766
1219,Bømlo,2000,1156,1099,2386,504,1284,1278,2594,300,2440,2377,4980,804
1219,Bømlo,2001,1150,1107,2402,488,1285,1273,2643,311,2435,2380,5045,799
1219,Bømlo,2002,1182,1088,2419,518,1287,1241,2678,307,2469,2329,5097,825
1219,Bømlo,2003,1176,1084,2444,515,1277,1189,2719,297,2453,2273,5163,812
1219,Bømlo,2004,1149,1076,2464,522,1250,1202,2709,303,2399,2278,5173,825
1219,Bømlo,2005,1122,1053,2503,526,1226,1201,2734,302,2348,2254,5237,828
1219,Bømlo,2006,1106,1052,2517,529,1264,1172,2743,305,2370,2224,5260,834
1219,Bømlo,2007,1083,1066,2556,527,1229,1188,2775,314,2312,2254,5331,841
1219,Bømlo,2008,1096,1066,2600,529,1215,1210,2809,311,2311,2276,5409,840
1219,Bømlo,2009,1104,1094,2621,534,1220,1222,2859,297,2324,2316,5480,831
1219,Bømlo,2010,1109,1097,2684,542,1203,1242,2933,293,2312,2339,5617,835
1219,Bømlo,2011,1125,1087,2734,539,1247,1236,3003,296,2372,2323,5737,835
1219,Bømlo,2012,1145,1099,2782,528,1235,1257,3015,303,2380,2356,5797,831
1219,Bømlo,2013,1131,1109,2846,527,1225,1252,3103,309,2356,2361,5949,836
1219,Bømlo,2014,1159,1102,2889,517,1216,1248,3166,313,2375,2350,6055,830
1221,Stord,1999,1748,1748,3783,485,1884,1893,3978,299,3632,3641,7761,784
1221,Stord,2000,1725,1714,3849,502,1894,1846,4052,307,3619,3560,7901,809
1221,Stord,2001,1756,1689,3906,517,1892,1828,4073,306,3648,3517,7979,823
1221,Stord,2002,1770,1654,3943,545,1913,1751,4117,302,3683,3405,8060,847
1221,Stord,2003,1777,1613,4018,556,1922,1698,4171,317,3699,3311,8189,873
1221,Stord,2004,1772,1617,4076,570,1880,1722,4247,320,3652,3339,8323,890
1221,Stord,2005,1757,1637,4121,592,1835,1735,4301,337,3592,3372,8422,929
1221,Stord,2006,1757,1660,4199,581,1820,1745,4361,333,3577,3405,8560,914
1221,Stord,2007,1735,1686,4248,601,1838,1756,4413,360,3573,3442,8661,961
1221,Stord,2008,1757,1690,4302,622,1811,1809,4509,376,3568,3499,8811,998
1221,Stord,2009,1736,1717,4355,630,1780,1869,4593,388,3516,3586,8948,1018
1221,Stord,2010,1720,1787,4403,651,1787,1898,4648,393,3507,3685,9051,1044
1221,Stord,2011,1752,1810,4451,664,1774,1937,4755,410,3526,3747,9206,1074
1221,Stord,2012,1758,1823,4493,658,1771,1977,4831,424,3529,3800,9324,1082
1221,Stord,2013,1756,1874,4571,664,1765,1968,4906,416,3521,3842,9477,1080
1221,Stord,2014,1769,1874,4653,668,1783,1989,5034,449,3552,3863,9687,1117
1222,Fitjar,1999,296,340,664,116,308,404,705,79,604,744,1369,195
1222,Fitjar,2000,304,328,675,118,320,395,720,81,624,723,1395,199
1222,Fitjar,2001,306,322,669,126,322,393,708,81,628,715,1377,207
1222,Fitjar,2002,303,310,658,131,315,379,699,87,618,689,1357,218
1222,Fitjar,2003,305,295,654,135,308,374,703,84,613,669,1357,219
1222,Fitjar,2004,301,303,671,134,315,348,713,84,616,651,1384,218
1222,Fitjar,2005,307,277,671,140,318,322,730,80,625,599,1401,220
1222,Fitjar,2006,307,272,684,137,324,312,746,82,631,584,1430,219
1222,Fitjar,2007,303,273,682,146,318,296,761,77,621,569,1443,223
1222,Fitjar,2008,313,268,690,148,316,296,767,80,629,564,1457,228
1222,Fitjar,2009,306,263,691,148,318,285,775,84,624,548,1466,232
1222,Fitjar,2010,298,268,707,144,312,290,792,83,610,558,1499,227
1222,Fitjar,2011,300,270,714,139,302,282,811,82,602,552,1525,221
1222,Fitjar,2012,301,277,728,142,291,273,818,76,592,550,1546,218
1222,Fitjar,2013,306,262,745,139,302,279,840,74,608,541,1585,213
1222,Fitjar,2014,296,268,764,134,297,290,858,69,593,558,1622,203
1223,Tysnes,1999,242,228,687,224,289,254,703,151,531,482,1390,375
1223,Tysnes,2000,245,225,689,225,297,257,710,151,542,482,1399,376
1223,Tysnes,2001,258,237,691,224,296,291,758,154,554,528,1449,378
1223,Tysnes,2002,250,221,702,216,287,263,745,140,537,484,1447,356
1223,Tysnes,2003,241,241,698,211,266,264,737,134,507,505,1435,345
1223,Tysnes,2004,247,239,693,215,254,260,748,125,501,499,1441,340
1223,Tysnes,2005,258,243,694,216,258,258,755,121,516,501,1449,337
1223,Tysnes,2006,254,225,698,222,246,251,760,119,500,476,1458,341
1223,Tysnes,2007,230,224,695,215,235,246,762,122,465,470,1457,337
1223,Tysnes,2008,229,234,703,215,229,252,767,120,458,486,1470,335
1223,Tysnes,2009,230,234,704,221,212,273,763,126,442,507,1467,347
1223,Tysnes,2010,223,237,699,220,221,266,756,128,444,503,1455,348
1223,Tysnes,2011,222,233,690,219,203,273,761,123,425,506,1451,342
1223,Tysnes,2012,221,246,689,222,206,261,775,118,427,507,1464,340
1223,Tysnes,2013,219,233,692,208,197,262,773,126,416,495,1465,334
1223,Tysnes,2014,218,218,705,207,199,275,781,121,417,493,1486,328
1224,Kvinnherad,1999,1296,1321,3148,693,1367,1439,3324,435,2663,2760,6472,1128
1224,Kvinnherad,2000,1307,1276,3203,688,1340,1426,3376,418,2647,2702,6579,1106
1224,Kvinnherad,2001,1294,1284,3229,663,1294,1422,3404,429,2588,2706,6633,1092
1224,Kvinnherad,2002,1286,1228,3269,674,1296,1382,3439,414,2582,2610,6708,1088
1224,Kvinnherad,2003,1289,1214,3296,678,1297,1354,3443,424,2586,2568,6739,1102
1224,Kvinnherad,2004,1308,1191,3319,689,1278,1299,3500,422,2586,2490,6819,1111
1224,Kvinnherad,2005,1278,1174,3331,686,1285,1263,3523,417,2563,2437,6854,1103
1224,Kvinnherad,2006,1258,1161,3347,703,1281,1240,3528,411,2539,2401,6875,1114
1224,Kvinnherad,2007,1230,1157,3357,693,1273,1246,3515,423,2503,2403,6872,1116
1224,Kvinnherad,2008,1215,1168,3365,699,1262,1227,3535,426,2477,2395,6900,1125
1224,Kvinnherad,2009,1223,1178,3376,702,1255,1235,3565,420,2478,2413,6941,1122
1224,Kvinnherad,2010,1231,1173,3406,689,1253,1261,3589,430,2484,2434,6995,1119
1224,Kvinnherad,2011,1219,1178,3448,677,1265,1248,3620,443,2484,2426,7068,1120
1224,Kvinnherad,2012,1205,1194,3484,669,1256,1266,3644,455,2461,2460,7128,1124
1224,Kvinnherad,2013,1192,1163,3500,675,1249,1258,3652,471,2441,2421,7152,1146
1224,Kvinnherad,2014,1189,1125,3493,709,1221,1242,3647,475,2410,2367,7140,1184
1227,Jondal,1999,111,106,282,105,95,110,291,55,206,216,573,160
1227,Jondal,2000,105,110,282,98,96,109,286,56,201,219,568,154
1227,Jondal,2001,100,107,276,102,96,96,292,56,196,203,568,158
1227,Jondal,2002,105,102,273,94,92,98,287,54,197,200,560,148
1227,Jondal,2003,99,87,272,86,82,100,284,54,181,187,556,140
1227,Jondal,2004,97,88,274,86,79,100,276,62,176,188,550,148
1227,Jondal,2005,95,92,278,86,88,92,280,58,183,184,558,144
1227,Jondal,2006,93,86,276,79,93,87,277,53,186,173,553,132
1227,Jondal,2007,93,90,270,77,99,85,272,57,192,175,542,134
1227,Jondal,2008,88,90,271,78,92,98,268,56,180,188,539,134
1227,Jondal,2009,72,88,269,80,92,88,272,51,164,176,541,131
1227,Jondal,2010,73,90,278,73,91,90,284,48,164,180,562,121
1227,Jondal,2011,73,90,276,77,95,88,284,50,168,178,560,127
1227,Jondal,2012,72,97,278,75,94,91,289,46,166,188,567,121
1227,Jondal,2013,68,98,280,68,96,85,301,44,164,183,581,112
1227,Jondal,2014,68,113,288,67,94,97,309,46,162,210,597,113
1228,Odda,1999,651,659,2028,564,677,736,2040,290,1328,1395,4068,854
1228,Odda,2000,650,657,2000,580,670,727,2049,290,1320,1384,4049,870
1228,Odda,2001,639,642,1986,574,668,707,2021,298,1307,1349,4007,872
1228,Odda,2002,656,630,1977,566,675,692,1996,306,1331,1322,3973,872
1228,Odda,2003,643,609,1971,583,671,674,1986,304,1314,1283,3957,887
1228,Odda,2004,634,598,1977,579,664,643,1992,303,1298,1241,3969,882
1228,Odda,2005,621,570,1958,577,641,649,1984,315,1262,1219,3942,892
1228,Odda,2006,588,568,1926,574,616,622,1968,321,1204,1190,3894,895
1228,Odda,2007,561,570,1899,570,594,623,1959,317,1155,1193,3858,887
1228,Odda,2008,566,561,1880,554,591,624,1944,315,1157,1185,3824,869
1228,Odda,2009,553,580,1856,554,558,628,1959,303,1111,1208,3815,857
1228,Odda,2010,548,584,1880,524,564,611,1974,294,1112,1195,3854,818
1228,Odda,2011,524,589,1868,517,556,608,1975,283,1080,1197,3843,800
1228,Odda,2012,512,580,1868,520,535,618,1972,277,1047,1198,3840,797
1228,Odda,2013,500,617,1889,511,518,640,1959,286,1018,1257,3848,797
1228,Odda,2014,495,624,1886,511,516,653,1963,289,1011,1277,3849,800
1231,Ullensvang,1999,294,323,863,270,312,399,947,152,606,722,1810,422
1231,Ullensvang,2000,285,311,870,265,315,371,949,155,600,682,1819,420
1231,Ullensvang,2001,314,308,878,267,321,366,965,150,635,674,1843,417
1231,Ullensvang,2002,316,304,879,255,307,334,980,147,623,638,1859,402
1231,Ullensvang,2003,316,295,874,261,311,328,985,144,627,623,1859,405
1231,Ullensvang,2004,318,270,885,248,285,321,997,146,603,591,1882,394
1231,Ullensvang,2005,318,262,891,250,292,324,993,148,610,586,1884,398
1231,Ullensvang,2006,307,263,889,246,291,308,998,139,598,571,1887,385
1231,Ullensvang,2007,305,252,886,242,279,303,977,145,584,555,1863,387
1231,Ullensvang,2008,300,268,890,230,269,309,975,140,569,577,1865,370
1231,Ullensvang,2009,283,256,884,228,271,305,957,140,554,561,1841,368
1231,Ullensvang,2010,280,259,903,218,277,303,964,149,557,562,1867,367
1231,Ullensvang,2011,275,282,910,210,277,294,969,153,552,576,1879,363
1231,Ullensvang,2012,270,279,924,204,277,299,979,156,547,578,1903,360
1231,Ullensvang,2013,279,269,925,194,281,274,980,160,560,543,1905,354
1231,Ullensvang,2014,280,267,909,198,274,285,962,165,554,552,1871,363
1232,Eidfjord,1999,101,84,260,72,112,88,249,38,213,172,509,110
1232,Eidfjord,2000,111,82,265,67,121,87,254,38,232,169,519,105
1232,Eidfjord,2001,100,85,259,67,113,86,243,41,213,171,502,108
1232,Eidfjord,2002,91,73,259,67,105,79,239,41,196,152,498,108
1232,Eidfjord,2003,81,76,246,63,90,79,240,36,171,155,486,99
1232,Eidfjord,2004,72,82,244,64,84,80,243,38,156,162,487,102
1232,Eidfjord,2005,71,84,250,60,80,84,247,33,151,168,497,93
1232,Eidfjord,2006,60,80,252,60,70,90,249,30,130,170,501,90
1232,Eidfjord,2007,63,82,253,61,70,91,260,28,133,173,513,89
1232,Eidfjord,2008,67,83,254,67,69,88,271,26,136,171,525,93
1232,Eidfjord,2009,77,79,259,60,68,88,274,30,145,167,533,90
1232,Eidfjord,2010,71,85,262,60,70,92,282,28,141,177,544,88
1232,Eidfjord,2011,73,80,265,58,68,94,282,28,141,174,547,86
1232,Eidfjord,2012,75,83,263,58,66,97,275,30,141,180,538,88
1232,Eidfjord,2013,74,83,263,59,73,92,268,32,147,175,531,91
1232,Eidfjord,2014,72,86,262,62,72,93,266,33,144,179,528,95
1233,Ulvik,1999,111,97,309,97,124,111,318,52,235,208,627,149
1233,Ulvik,2000,110,98,308,98,120,106,321,51,230,204,629,149
1233,Ulvik,2001,102,94,300,99,115,101,320,58,217,195,620,157
1233,Ulvik,2002,99,92,295,99,119,99,326,54,218,191,621,153
1233,Ulvik,2003,101,86,298,93,115,94,325,53,216,180,623,146
1233,Ulvik,2004,105,79,292,93,114,98,329,53,219,177,621,146
1233,Ulvik,2005,105,80,286,96,111,94,324,53,216,174,610,149
1233,Ulvik,2006,98,81,289,90,112,90,317,56,210,171,606,146
1233,Ulvik,2007,99,76,293,92,106,93,314,57,205,169,607,149
1233,Ulvik,2008,84,80,284,90,104,89,317,53,188,169,601,143
1233,Ulvik,2009,81,73,283,92,95,85,321,53,176,158,604,145
1233,Ulvik,2010,83,86,290,87,96,90,333,53,179,176,623,140
1233,Ulvik,2011,82,84,289,82,88,95,332,54,170,179,621,136
1233,Ulvik,2012,79,89,297,72,88,101,326,54,167,190,623,126
1233,Ulvik,2013,77,83,297,72,88,105,329,52,165,188,626,124
1233,Ulvik,2014,75,86,292,72,91,95,325,50,166,181,617,122
1234,Granvin,1999,87,86,247,77,109,103,269,54,196,189,516,131
1234,Granvin,2000,84,91,246,79,108,106,267,54,192,197,513,133
1234,Granvin,2001,82,88,245,78,102,109,266,54,184,197,511,132
1234,Granvin,2002,82,92,251,79,109,114,261,56,191,206,512,135
1234,Granvin,2003,83,89,248,76,110,108,266,52,193,197,514,128
1234,Granvin,2004,77,89,251,73,100,99,268,51,177,188,519,124
1234,Granvin,2005,78,89,241,80,90,104,266,51,168,193,507,131
1234,Granvin,2006,76,81,244,73,86,108,262,51,162,189,506,124
1234,Granvin,2007,77,86,242,70,82,107,260,47,159,193,502,117
1234,Granvin,2008,72,89,239,67,75,107,257,48,147,196,496,115
1234,Granvin,2009,65,91,237,65,82,102,257,45,147,193,494,110
1234,Granvin,2010,63,87,243,62,81,101,262,43,144,188,505,105
1234,Granvin,2011,57,92,246,62,83,99,261,39,140,191,507,101
1234,Granvin,2012,52,92,239,63,78,101,259,33,130,193,498,96
1234,Granvin,2013,52,86,232,63,69,104,258,31,121,190,490,94
1234,Granvin,2014,56,88,236,60,63,101,267,33,119,189,503,93
1235,Voss,1999,1208,1286,3503,876,1266,1301,3559,520,2474,2587,7062,1396
1235,Voss,2000,1250,1279,3527,888,1262,1279,3557,535,2512,2558,7084,1423
1235,Voss,2001,1250,1255,3560,879,1252,1265,3629,541,2502,2520,7189,1420
1235,Voss,2002,1234,1223,3553,888,1245,1257,3613,554,2479,2480,7166,1442
1235,Voss,2003,1241,1245,3561,885,1263,1266,3635,560,2504,2511,7196,1445
1235,Voss,2004,1222,1244,3562,890,1266,1248,3629,559,2488,2492,7191,1449
1235,Voss,2005,1257,1211,3599,883,1270,1244,3662,569,2527,2455,7261,1452
1235,Voss,2006,1220,1230,3600,879,1259,1247,3689,573,2479,2477,7289,1452
1235,Voss,2007,1220,1228,3576,897,1236,1264,3649,584,2456,2492,7225,1481
1235,Voss,2008,1198,1206,3579,907,1216,1287,3645,580,2414,2493,7224,1487
1235,Voss,2009,1193,1242,3612,918,1221,1293,3666,572,2414,2535,7278,1490
1235,Voss,2010,1194,1234,3640,912,1218,1302,3698,563,2412,2536,7338,1475
1235,Voss,2011,1186,1239,3669,913,1199,1321,3722,556,2385,2560,7391,1469
1235,Voss,2012,1188,1270,3658,895,1188,1334,3725,552,2376,2604,7383,1447
1235,Voss,2013,1192,1277,3687,876,1208,1338,3775,557,2400,2615,7462,1433
1235,Voss,2014,1159,1286,3714,869,1231,1378,3810,579,2390,2664,7524,1448
1238,Kvam,1999,829,756,2072,560,834,932,2124,368,1663,1688,4196,928
1238,Kvam,2000,822,745,2090,570,844,912,2147,368,1666,1657,4237,938
1238,Kvam,2001,810,756,2101,562,858,914,2135,359,1668,1670,4236,921
1238,Kvam,2002,798,743,2100,557,849,875,2129,361,1647,1618,4229,918
1238,Kvam,2003,800,747,2100,559,828,856,2136,353,1628,1603,4236,912
1238,Kvam,2004,779,737,2104,558,809,829,2140,354,1588,1566,4244,912
1238,Kvam,2005,759,743,2087,553,790,830,2141,342,1549,1573,4228,895
1238,Kvam,2006,725,747,2086,564,775,810,2155,344,1500,1557,4241,908
1238,Kvam,2007,724,716,2085,555,759,843,2132,350,1483,1559,4217,905
1238,Kvam,2008,696,704,2099,544,734,825,2179,335,1430,1529,4278,879
1238,Kvam,2009,696,733,2136,536,740,850,2227,333,1436,1583,4363,869
1238,Kvam,2010,696,742,2148,520,732,841,2276,326,1428,1583,4424,846
1238,Kvam,2011,692,762,2169,522,715,853,2296,324,1407,1615,4465,846
1238,Kvam,2012,704,769,2154,513,736,873,2372,324,1440,1642,4526,837
1238,Kvam,2013,692,768,2159,516,730,877,2435,320,1422,1645,4594,836
1238,Kvam,2014,681,780,2151,524,751,869,2413,323,1432,1649,4564,847
1241,Fusa,1999,312,343,854,242,360,391,945,150,672,734,1799,392
1241,Fusa,2000,326,334,872,243,372,386,961,150,698,720,1833,393
1241,Fusa,2001,327,331,895,235,380,393,971,151,707,724,1866,386
1241,Fusa,2002,317,330,903,232,395,379,977,146,712,709,1880,378
1241,Fusa,2003,330,319,930,225,398,357,1006,148,728,676,1936,373
1241,Fusa,2004,349,312,933,219,384,329,1014,147,733,641,1947,366
1241,Fusa,2005,352,312,928,213,381,315,1017,142,733,627,1945,355
1241,Fusa,2006,364,305,930,225,377,320,1022,146,741,625,1952,371
1241,Fusa,2007,369,304,935,226,374,320,1029,147,743,624,1964,373
1241,Fusa,2008,380,302,935,222,379,324,1032,146,759,626,1967,368
1241,Fusa,2009,383,288,947,219,363,357,1033,158,746,645,1980,377
1241,Fusa,2010,384,299,948,225,369,362,1057,153,753,661,2005,378
1241,Fusa,2011,374,304,952,226,364,357,1083,149,738,661,2035,375
1241,Fusa,2012,368,297,961,228,346,342,1074,148,714,639,2035,376
1241,Fusa,2013,372,292,965,225,362,335,1090,148,734,627,2055,373
1241,Fusa,2014,365,295,975,217,359,333,1107,141,724,628,2082,358
1242,Samnanger,1999,226,212,571,143,205,264,590,87,431,476,1161,230
1242,Samnanger,2000,213,210,566,146,205,242,589,87,418,452,1155,233
1242,Samnanger,2001,217,218,565,147,209,241,596,88,426,459,1161,235
1242,Samnanger,2002,218,231,567,158,211,233,615,86,429,464,1182,244
1242,Samnanger,2003,208,239,568,159,205,231,616,86,413,470,1184,245
1242,Samnanger,2004,192,236,578,152,210,221,634,86,402,457,1212,238
1242,Samnanger,2005,188,237,577,150,207,229,632,84,395,466,1209,234
1242,Samnanger,2006,189,242,582,145,210,223,641,87,399,465,1223,232
1242,Samnanger,2007,181,242,598,136,207,221,651,87,388,463,1249,223
1242,Samnanger,2008,185,229,617,136,222,220,668,87,407,449,1285,223
1242,Samnanger,2009,186,218,612,139,216,216,663,86,402,434,1275,225
1242,Samnanger,2010,196,217,615,135,217,215,661,85,413,432,1276,220
1242,Samnanger,2011,201,213,623,134,219,210,686,84,420,423,1309,218
1242,Samnanger,2012,188,219,628,135,216,219,706,80,404,438,1334,215
1242,Samnanger,2013,187,214,637,131,219,217,720,77,406,431,1357,208
1242,Samnanger,2014,192,215,645,125,212,211,735,74,404,426,1380,199
1243,Os (Hordaland),1999,1430,1455,3422,447,1541,1487,3478,303,2971,2942,6900,750
1243,Os (Hordaland),2000,1453,1454,3457,468,1564,1484,3526,296,3017,2938,6983,764
1243,Os (Hordaland),2001,1459,1414,3519,459,1582,1449,3603,300,3041,2863,7122,759
1243,Os (Hordaland),2002,1458,1417,3570,456,1577,1441,3671,314,3035,2858,7241,770
1243,Os (Hordaland),2003,1490,1434,3657,467,1596,1463,3732,318,3086,2897,7389,785
1243,Os (Hordaland),2004,1504,1453,3749,468,1613,1474,3839,321,3117,2927,7588,789
1243,Os (Hordaland),2005,1508,1448,3841,479,1630,1516,3942,330,3138,2964,7783,809
1243,Os (Hordaland),2006,1518,1501,3941,490,1674,1542,4053,335,3192,3043,7994,825
1243,Os (Hordaland),2007,1545,1530,4030,492,1675,1621,4122,343,3220,3151,8152,835
1243,Os (Hordaland),2008,1566,1589,4151,501,1702,1691,4265,353,3268,3280,8416,854
1243,Os (Hordaland),2009,1606,1588,4268,505,1757,1697,4396,347,3363,3285,8664,852
1243,Os (Hordaland),2010,1669,1592,4358,511,1775,1734,4469,347,3444,3326,8827,858
1243,Os (Hordaland),2011,1733,1655,4479,505,1785,1809,4623,358,3518,3464,9102,863
1243,Os (Hordaland),2012,1790,1690,4604,535,1845,1853,4781,368,3635,3543,9385,903
1243,Os (Hordaland),2013,1825,1714,4726,546,1882,1857,4960,389,3707,3571,9686,935
1243,Os (Hordaland),2014,1871,1753,4882,562,1948,1901,5086,404,3819,3654,9968,966
1244,Austevoll,1999,492,463,973,213,482,488,1070,135,974,951,2043,348
1244,Austevoll,2000,488,450,980,219,476,517,1074,129,964,967,2054,348
1244,Austevoll,2001,492,426,1012,222,493,508,1089,135,985,934,2101,357
1244,Austevoll,2002,498,444,1009,224,489,497,1095,130,987,941,2104,354
1244,Austevoll,2003,488,445,1008,229,504,487,1102,128,992,932,2110,357
1244,Austevoll,2004,473,437,1037,222,510,489,1119,131,983,926,2156,353
1244,Austevoll,2005,464,437,1044,211,498,474,1134,126,962,911,2178,337
1244,Austevoll,2006,463,422,1040,214,482,459,1150,120,945,881,2190,334
1244,Austevoll,2007,439,439,1044,214,472,452,1150,123,911,891,2194,337
1244,Austevoll,2008,429,446,1058,207,463,455,1157,125,892,901,2215,332
1244,Austevoll,2009,415,455,1051,209,464,466,1160,137,879,921,2211,346
1244,Austevoll,2010,415,486,1086,199,472,476,1213,142,887,962,2299,341
1244,Austevoll,2011,432,489,1120,197,489,505,1247,145,921,994,2367,342
1244,Austevoll,2012,453,477,1151,197,482,528,1290,140,935,1005,2441,337
1244,Austevoll,2013,474,464,1164,198,503,502,1326,139,977,966,2490,337
1244,Austevoll,2014,486,466,1184,203,499,495,1381,144,985,961,2565,347
1245,Sund,1999,514,502,1223,212,564,605,1310,130,1078,1107,2533,342
1245,Sund,2000,508,503,1241,216,556,625,1335,128,1064,1128,2576,344
1245,Sund,2001,504,495,1251,220,546,625,1355,131,1050,1120,2606,351
1245,Sund,2002,518,509,1272,215,525,628,1378,133,1043,1137,2650,348
1245,Sund,2003,530,521,1310,206,542,625,1422,127,1072,1146,2732,333
1245,Sund,2004,534,533,1337,209,543,618,1470,121,1077,1151,2807,330
1245,Sund,2005,537,545,1387,200,555,613,1503,121,1092,1158,2890,321
1245,Sund,2006,552,537,1412,194,564,608,1521,122,1116,1145,2933,316
1245,Sund,2007,554,554,1434,190,575,620,1547,125,1129,1174,2981,315
1245,Sund,2008,560,573,1461,197,583,633,1597,119,1143,1206,3058,316
1245,Sund,2009,562,562,1506,189,595,637,1646,124,1157,1199,3152,313
1245,Sund,2010,577,582,1528,194,609,674,1675,138,1186,1256,3203,332
1245,Sund,2011,607,613,1583,201,652,651,1724,133,1259,1264,3307,334
1245,Sund,2012,618,613,1623,198,687,669,1770,141,1305,1282,3393,339
1245,Sund,2013,636,595,1670,189,703,670,1805,140,1339,1265,3475,329
1245,Sund,2014,664,590,1710,189,716,672,1858,145,1380,1262,3568,334
1246,Fjell,1999,2107,1913,4159,459,2157,2021,4426,265,4264,3934,8585,724
1246,Fjell,2000,2176,1882,4322,459,2223,1973,4571,264,4399,3855,8893,723
1246,Fjell,2001,2235,1855,4468,463,2314,1900,4721,272,4549,3755,9189,735
1246,Fjell,2002,2301,1856,4610,469,2401,1877,4828,277,4702,3733,9438,746
1246,Fjell,2003,2379,1872,4736,479,2427,1877,4953,287,4806,3749,9689,766
1246,Fjell,2004,2398,1874,4867,483,2463,1862,5077,297,4861,3736,9944,780
1246,Fjell,2005,2387,1950,5006,498,2499,1887,5204,303,4886,3837,10210,801
